source,target,relation
251,46,TO_DESTINATION
251,75,TO_DESTINATION
251,104,TO_DESTINATION
251,3573,HAS_PURPOSE
251,3581,IN_YEAR
251,3606,HAS_EXPENDITURE
251,3607,HAS_EXPENDITURE
251,3608,HAS_EXPENDITURE
251,3609,HAS_EXPENDITURE
251,3610,HAS_EXPENDITURE
251,3611,HAS_EXPENDITURE
251,3612,HAS_EXPENDITURE
251,3613,HAS_EXPENDITURE
251,3614,HAS_EXPENDITURE
251,3615,HAS_EXPENDITURE
251,3616,HAS_EXPENDITURE
251,3617,HAS_EXPENDITURE
251,3618,HAS_EXPENDITURE
251,3619,HAS_EXPENDITURE
251,3620,HAS_EXPENDITURE
251,3621,HAS_EXPENDITURE
251,3622,HAS_EXPENDITURE
251,3623,HAS_EXPENDITURE
252,47,TO_DESTINATION
252,76,TO_DESTINATION
252,105,TO_DESTINATION
252,3573,HAS_PURPOSE
252,3581,IN_YEAR
252,3606,HAS_EXPENDITURE
252,3607,HAS_EXPENDITURE
252,3608,HAS_EXPENDITURE
252,3609,HAS_EXPENDITURE
252,3610,HAS_EXPENDITURE
252,3611,HAS_EXPENDITURE
252,3612,HAS_EXPENDITURE
252,3613,HAS_EXPENDITURE
252,3614,HAS_EXPENDITURE
252,3615,HAS_EXPENDITURE
252,3616,HAS_EXPENDITURE
252,3617,HAS_EXPENDITURE
252,3618,HAS_EXPENDITURE
252,3619,HAS_EXPENDITURE
252,3620,HAS_EXPENDITURE
252,3621,HAS_EXPENDITURE
252,3622,HAS_EXPENDITURE
252,3623,HAS_EXPENDITURE
253,48,TO_DESTINATION
253,77,TO_DESTINATION
253,106,TO_DESTINATION
253,3573,HAS_PURPOSE
253,3581,IN_YEAR
253,3606,HAS_EXPENDITURE
253,3607,HAS_EXPENDITURE
253,3608,HAS_EXPENDITURE
253,3609,HAS_EXPENDITURE
253,3610,HAS_EXPENDITURE
253,3611,HAS_EXPENDITURE
253,3612,HAS_EXPENDITURE
253,3613,HAS_EXPENDITURE
253,3614,HAS_EXPENDITURE
253,3615,HAS_EXPENDITURE
253,3616,HAS_EXPENDITURE
253,3617,HAS_EXPENDITURE
253,3618,HAS_EXPENDITURE
253,3619,HAS_EXPENDITURE
253,3620,HAS_EXPENDITURE
253,3621,HAS_EXPENDITURE
253,3622,HAS_EXPENDITURE
253,3623,HAS_EXPENDITURE
254,49,TO_DESTINATION
254,78,TO_DESTINATION
254,107,TO_DESTINATION
254,3573,HAS_PURPOSE
254,3581,IN_YEAR
254,3606,HAS_EXPENDITURE
254,3607,HAS_EXPENDITURE
254,3608,HAS_EXPENDITURE
254,3609,HAS_EXPENDITURE
254,3610,HAS_EXPENDITURE
254,3611,HAS_EXPENDITURE
254,3615,HAS_EXPENDITURE
254,3616,HAS_EXPENDITURE
254,3617,HAS_EXPENDITURE
254,3618,HAS_EXPENDITURE
254,3619,HAS_EXPENDITURE
254,3620,HAS_EXPENDITURE
254,3621,HAS_EXPENDITURE
254,3622,HAS_EXPENDITURE
254,3623,HAS_EXPENDITURE
255,50,TO_DESTINATION
255,79,TO_DESTINATION
255,108,TO_DESTINATION
255,3573,HAS_PURPOSE
255,3581,IN_YEAR
